Country,Year,Gender,BMI,Alcohol,Tuberculosis,Life Expectancy at birth,Syphilis,HIV/AIDS,Self-harm,Stroke,Natural disasters,Epilepsy,Parkinson disease,Alzheimer disease and other dementias,Alcohol use disorders,Diabetes mellitus,Other nutritional deficiencies,Preterm birth complications,Road injury
Turkey,2010,Female,28.2,3.75,0.345344016,79.08,0.028423075,0.042,0.48578511,22.06243488,0.024241417,0.59346376,1.223651989,7.672280571,0.012981369,10.35313586,0.063103517,2.696906494,1.358946404
Turkey,2000,Male,25.7,0.67,1.359226364,71.94,0.068356591,0.017,1.928942139,7.1796408,0.002748072,0.763965122,0.574965592,2.141849113,0.121502719,4.547290935,0.0459729,6.399196655,4.057677598
Turkey,2000,Female,27.5,4.25,0.66695957,76.85,0.06390099,0.006,0.580712388,10.73577046,0.00178439,0.797945038,0.684241273,5.0411052,0.015083423,7.536173171,0.038008524,5.48817157,1.623322409
Turkmenistan,2019,Male,25.05333333,1.03,0.346248869,66.48,3.19E-05,2.039348557,0.256712101,2.448641823,0,0.058290437,0.052986607,0.141087481,0.106049683,0.313221246,0.003768911,0.675656582,0.620617359
Turkmenistan,2019,Female,25.05333333,5.26,0.248727626,72.97,8.29E-05,0.968163735,0.079907005,2.322201109,0,0.040428676,0.043034753,0.299673457,0.036764555,0.380338909,0.002553461,0.485563553,0.179687968
Turkmenistan,2015,Male,26.4,1.14,0.391967499,65.66,3.01E-05,2.196000017,0.258850533,4.935235731,0.047963407,0.052448171,0.141765447,0,0.087309076,0.269487247,0.003581001,0.693309864,0.009744787
Turkmenistan,2015,Female,26.4,5.79,0.280078344,72.57,0.0001142,0.745248667,0.091422814,2.278621342,0.000354573,0.04461702,0.041712458,0.309768176,0.034102187,0.350039844,0.002637057,0.492717991,0.196892559
Turkmenistan,2010,Male,25.8,0.89,0.387811708,63.62,4.61E-05,1.010000003,0.330635815,2.435348615,0.000640104,0.066206968,0.049262,0.138149682,0.146980191,0.245305145,0.004804035,0.65459914,0.689076401
Turkmenistan,2010,Female,25.8,4.55,0.277108843,71.09,0.000133414,0.455999994,0.102766309,2.200844705,0.000402096,0.045382706,0.038626328,0.289005356,0.038881443,0.29358932,0.00323488,0.466185287,0.168923608
Turkmenistan,2000,Male,24.8,0.88,0.499076342,59.34,0.00036288,0.066,0.469168722,1.536970601,0.0004617,0.086173042,0.032962078,0.093690791,0.184642599,0.200293017,0.010939997,0.810753624,0.557067211
Turkmenistan,2000,Female,24.6,4.49,0.356612406,67.43,0.000283699,0.027,0.096871247,1.596469332,0.000298564,0.052914825,0.032154693,0.238507518,0.050775943,0.227831154,0.006293409,0.585502098,0.169932801
Uganda,2019,Male,25.05333333,20.61,4.474760117,63.24,1.342056176,12.43399992,1.65533345,5.688472712,0,0.399996917,0.189833469,0.395368877,0.204823731,2.848188531,0.036857576,5.460184021,10.02992565
Uganda,2019,Female,25.05333333,4.94,2.779740189,70.1,0.893437333,8.754049626,0.377694468,5.492709943,0,0.198651838,0.161661909,0.890995761,0.051312232,1.94616776,0.060602744,4.213286163,2.982531889
Uganda,2015,Male,21.5,21.49,5.906816284,60.81,0.883254499,16.663,1.456987797,4.304409996,0.449419943,0.160441769,0.316730554,0,0.183450455,2.481221365,0.037636252,5.951253845,0.21267934
Uganda,2015,Female,23.2,5.16,3.734056564,68.13,0.596571643,12.6850001,0.329347967,4.838174467,0,0.177740266,0.135167588,0.722806949,0.042970916,1.680671914,0.059552388,4.623437012,2.716752302
Uganda,2010,Male,21.2,24.96,3.379799271,57.02,0.80549451,22.75999937,1.62700835,5.234249391,0.230594587,0.365300443,0.146892244,0.268949299,0.192893123,2.42209956,0.043160691,6.520228943,8.078883322
Uganda,2010,Female,22.7,6.33,2.190510895,62.21,0.55623568,30.21399944,0.426669243,4.794743774,0.15534323,0.209417341,0.119794327,0.625600964,0.046566495,1.634691432,0.070157126,5.111973755,2.380116562
Uganda,2000,Male,20.5,24.82,3.803158539,46.8,0.448856069,37.82600002,1.865459312,6.123504288,0,0.371271273,0.143103017,0.241877121,0.186653598,2.453615263,0.074321357,7.094759033,6.065729944
Uganda,2000,Female,21.8,6.27,2.464897964,50.75,0.335671528,45.56099985,0.537631047,5.629412306,0,0.2085919,0.106574184,0.497073369,0.048249276,1.699590343,0.116120052,5.597688049,1.944270038
Ukraine,2019,Male,25.05333333,14,2.15161445,68,0.003534769,3.585,7.980565212,32.63553939,0,0.290305274,1.438002135,3.411972567,4.716342545,0.996932587,0.032670676,0.482697225,3.411594661
Ukraine,2019,Female,25.05333333,3.65,1.042657223,77.81,0.000193779,2.289295655,1.536159017,47.24731558,0,0.128532845,1.663100838,10.78401079,0.95380348,1.261330457,0.026286128,0.368748218,1.075583917
Ukraine,2015,Male,26.8,16.95,2.591038504,67.21,0.004912706,5.969,8.085449076,128.5581411,0.506905711,1.457094679,3.417077446,0,4.085883698,0.951065967,0.035179237,0.627729313,0.032623725
Ukraine,2015,Female,26.2,4.47,1.255599003,76.96,0.000250104,3.442999895,1.627153567,49.84446018,0.00451497,0.125327345,1.734201033,10.92680466,0.846772614,1.262270606,0.027491592,0.472682199,1.403287639
Ukraine,2010,Male,26.5,22.3,3.166000961,65.2,0.003978045,8.530999999,9.308330208,38.68041588,0.008200517,0.361222292,1.518501124,3.377711026,6.840273224,1.076935763,0.04818056,0.845218065,5.371609289
Ukraine,2010,Female,26.1,6.34,1.534221729,75.1,0.000349839,4.602999939,1.894089256,59.78615191,0.006767214,0.163376934,1.914332924,10.74327495,1.416736801,1.490075608,0.041719514,0.629822659,1.694390756
Ukraine,2000,Male,25.6,22.7,4.133908737,62.06,0.295782382,3.287000005,16.11673772,43.94890088,0.005480551,0.613555966,1.162483393,2.324080718,10.37775607,1.448524404,0.112673236,1.11838271,5.067835244
Ukraine,2000,Female,25.7,5.92,2.003262989,73.24,0.000842474,1.240999999,2.964764317,71.97832314,0.004394007,0.258261214,1.67237476,8.135731127,2.507623993,2.03064725,0.113381482,0.814025625,1.578164878
United Arab Emirates,2019,Male,25.05333333,0.87,0.038477245,75.1,0.001849585,0.03,0.538842928,1.434422557,0,0.10652584,0.080498008,0.130250226,0.055855972,0.950971722,0.004544041,0.110034523,0.729672328
United Arab Emirates,2019,Female,25.05333333,4.97,0.027295722,78.42,0.000747933,0.004,0.08934345,0.563862935,0,0.033156337,0.018998242,0.063992816,0.003343067,0.25564647,0.000401801,0.084830792,0.140710929
United Arab Emirates,2015,Male,28,0.82,0.03647815,74.25,0.001622425,0.023,0.516916506,2.999824287,0.278013084,0.060490808,0.091978412,0,0.054624438,0.733410437,0.003773109,0.118004704,0.010706937
United Arab Emirates,2015,Female,29.3,4.8,0.025877565,77.84,0.000641748,0.004,0.082666944,0.487459158,0,0.030433419,0.015083763,0.046873061,0.003037758,0.200703406,0.000343962,0.090209019,0.248777033
United Arab Emirates,2010,Male,27.5,0.62,0.033670692,73.86,0.001920192,0.02,0.646454696,1.114858217,0,0.122967323,0.043187376,0.060574189,0.065985447,0.582458083,0.003449952,0.114141725,1.480956717
United Arab Emirates,2010,Female,29,3.72,0.023885957,77.39,0.000706344,0.004,0.069927653,0.382649273,0,0.027721517,0.011677806,0.01990467,0.002513813,0.161942992,0.000337359,0.086975174,0.178043305
United Arab Emirates,2000,Male,26.7,0.47,0.012121043,72.2,0.001520057,0.029,0.229425019,0.51321395,0,0.043959936,0.017974503,0.024663344,0.021969134,0.210175705,0.001675207,0.079238436,0.415780552
United Arab Emirates,2000,Female,28.4,3.09,0.008598656,75.06,0.000823023,0.006,0.040090035,0.253868372,0,0.015474017,0.007298403,0.015198838,0.001396488,0.096828131,0.00016104,0.059124281,0.086219442
United Kingdom,2019,Male,25.05333333,17.74,0.20639042,79.79,0.027826086,0.141936235,3.948992949,16.18226878,0,0.657508609,5.301266809,34.77653397,1.09875243,3.050378662,0.015505356,0.732993171,1.611490351
United Kingdom,2019,Female,25.05333333,5.4,0.144892552,82.99,0.0209694,0.046059523,1.376027536,21.44409358,0,0.535899087,3.271389022,63.35821503,0.455923647,2.79192394,0.018738702,0.580444387,0.557488096
United Kingdom,2015,Male,27.3,17.38,0.207659289,78.93,0.033494563,0.129314274,4.354858068,46.58089184,0.259681373,3.950724677,25.230268,0,0.890286678,2.802605144,0.009647548,0.763394936,0.082663067
United Kingdom,2015,Female,27,5.28,0.145461161,82.34,0.022106586,0.057574874,1.452930105,25.70093922,0.001674305,0.43331692,2.576933579,50.7864584,0.383481799,2.783052758,0.018525068,0.555325424,0.463330917
United Kingdom,2010,Male,27.1,18.69,0.19548862,78.34,0.018928181,0.195516407,3.761245878,19.81278564,0.001759944,0.641119356,3.374866918,8.915918159,0.938422729,2.524073623,0.012577202,0.884809914,1.727868595
United Kingdom,2010,Female,26.8,5.74,0.181047542,82.09,0.016951375,0.082329017,1.20892585,31.61313821,0.001251145,0.540415752,2.311002269,21.72891941,0.388657515,2.811267471,0.026298927,0.739855968,0.614131426
United Kingdom,2000,Male,26.4,21.6,0.271061062,75.49,0.014657587,0.158479783,3.734640065,22.7410813,0.009171253,0.587799552,1.67966391,3.338734165,0.663856672,2.724101598,0.010283305,0.876078064,2.985260051
United Kingdom,2000,Female,26.1,6.68,0.234732602,80.09,0.009677768,0.046477728,1.301818033,39.00522423,0.006709035,0.365075924,1.381140168,8.786180983,0.267968304,3.095667986,0.045193261,0.690209095,1.072739979
United Republic of Tanzania,2019,Male,25.05333333,19.89,13.10777307,65.37,1.293424878,15.29099992,1.907868275,7.512124314,0,0.457963015,0.251463087,0.630004533,0.214772822,3.283359233,0.068872509,6.738501343,12.51820045
United Republic of Tanzania,2019,Female,25.05333333,4.36,7.161370544,69.26,0.82149993,12.11065101,0.566436527,9.381689932,0,0.248845535,0.261803029,1.417958873,0.055646359,2.963321962,0.130377822,5.434216736,5.535398932
United Republic of Tanzania,2015,Male,22.3,19.52,18.09860803,63.38,1.161209008,17.63999994,1.633075115,6.547198967,0.571341105,0.201330428,0.482314961,0,0.185381791,2.725550676,0.066543619,6.921733765,0.328829274
United Republic of Tanzania,2015,Female,24,4.23,9.888090027,67.26,0.761849552,14.33300005,0.510619969,8.555437301,0.023178578,0.22960692,0.218535328,1.133847982,0.04862714,2.614662517,0.125632608,5.659540039,4.97450172
United Republic of Tanzania,2010,Male,22.1,17.02,22.7233429,60.02,0.977703988,22.82500011,1.594180956,6.134044837,0.005424984,0.37806956,0.179577065,0.410138847,0.187612645,2.538334949,0.0722595,7.076024658,8.900584974
United Republic of Tanzania,2010,Female,23.4,3.67,12.41479242,62.63,0.686705489,28.48400047,0.632596642,8.396296743,0.003484554,0.268826124,0.184231064,0.951121196,0.052950099,2.499467542,0.147929514,5.852655701,3.883415026
United Republic of Tanzania,2000,Male,21.7,14.52,14.31406827,51.28,1.095789146,36.61100015,2.112777374,7.217367363,0.022009589,0.433289579,0.162559461,0.362872993,0.207091116,2.577055429,0.151109944,8.033336182,7.742378244
United Republic of Tanzania,2000,Female,22.4,3.12,7.820424225,53.61,0.835958848,42.7949995,0.856115536,7.196119089,0.014147993,0.350820827,0.139083988,0.756659478,0.057647601,2.29037081,0.286426433,6.866996094,3.051621749
United States of America,2019,Male,25.05333333,15.44,0.34298014,76.28,0.028628947,4.116216356,40.68578955,66.47760491,0.062249764,1.668097435,21.00039871,94.33446113,11.3977807,35.63998344,0.143053289,3.845707497,29.17551061
United States of America,2019,Female,25.05333333,4.69,0.203371034,80.73,0.020636473,1.544258463,12.41298711,92.04230507,0.042930316,1.494327324,13.49062372,192.8639456,3.261665009,25.77825343,0.203074049,3.078329668,12.5187387
United States of America,2015,Male,28.8,15.24,0.327727751,76.31,0.024225712,4.876492339,35.22025418,257.5414253,2.116539527,16.97345834,79.70465526,0,8.258421282,30.75026597,0.118175554,4.200997016,0.761860654
United States of America,2015,Female,28.8,4.62,0.184449386,80.8,0.021370134,1.696678095,10.98344003,86.54055139,0.117335489,1.202394175,11.22334067,168.9782408,2.590883995,24.17738928,0.184601857,3.376758427,11.29487866
United States of America,2010,Male,28.6,14.54,0.373785683,76.27,0.02147042,6.210136967,31.35869788,54.1676365,0.104667361,0.855660261,13.02699696,62.80857171,6.748758926,27.26371881,0.0872807,4.409344072,25.02367467
United States of America,2010,Female,28.4,4.38,0.244168259,80.8,0.006997188,2.311729663,9.123402046,81.63671645,0.072225278,0.777339005,9.336278317,137.4357155,1.928946732,24.10610353,0.161070366,3.501038347,11.12886171
United States of America,2000,Male,27.6,14.66,0.543302652,74.12,0.025157362,11.36392453,24.59609879,66.09907957,0.082948026,0.730292433,8.87454019,24.76469453,5.357786029,27.02128711,0.167721189,5.193781657,29.836927
United States of America,2000,Female,27.4,4.39,0.372173661,79.17,0.018896343,3.749257488,6.465432636,105.9349457,0.057635054,0.639520729,6.950592773,59.85498975,1.379282722,30.76827831,0.32745483,4.067832447,14.31112509
Uruguay,2019,Male,25.05333333,10.82,0.058011476,73.48,0.002003382,0.141885318,0.576288563,1.169364193,0,0.052590996,0.176582328,0.587098413,0.094507133,0.355866792,0.009055519,0.039862405,0.394754102
Uruguay,2019,Female,25.05333333,3.38,0.022510948,80.56,0.000846711,0.053315543,0.15908535,1.680458637,0,0.033224273,0.143742123,1.311471487,0.009990967,0.391463807,0.023699283,0.033602717,0.116827645
Uruguay,2015,Male,27.2,11.05,0.068593075,73.31,0.002232504,0.144787858,0.500155216,2.193543778,0.064833107,0.155166139,0.407348859,0,0.080015655,0.337629295,0.006525952,0.062600694,0.005625118
Uruguay,2015,Female,27.2,3.42,0.021844435,80.56,0.001160613,0.042988246,0.135948133,1.799518886,0.000871982,0.03332972,0.110329399,0.925014481,0.008552681,0.366824075,0.030203226,0.04244624,0.118720595
Uruguay,2010,Male,26.6,11.26,0.038308092,72.54,0.00221566,0.148251409,0.411567536,1.329408965,0,0.040028018,0.111040219,0.399796287,0.066990074,0.283879244,0.008778463,0.048058312,0.427248229
Uruguay,2010,Female,26.8,3.4,0.009860128,80.05,4.29E-05,0.057296573,0.124385178,1.878224676,0,0.028704943,0.124808154,0.845461595,0.004175902,0.317768181,0.015533671,0.037158662,0.145751774
Uruguay,2000,Male,25.6,13.37,0.059387784,70.82,0.000456968,0.115500567,0.435737485,1.627274428,0,0.030376182,0.065398142,0.389710089,0.055054472,0.230849603,0.011887865,0.110775781,0.420612929
Uruguay,2000,Female,26.1,3.95,0.01932153,78.8,0.002259822,0.033363682,0.095385766,2.209487031,0,0.012023647,0.048387794,0.811456643,0.00647433,0.316840542,0.015172146,0.077405545,0.138387079
Uzbekistan,2019,Male,25.05333333,0.79,0.832807701,70.76,0.000223957,0.522000003,1.858676247,11.35567904,0,0.467700076,0.313077896,0.556176804,0.093059837,2.99041537,0.013440525,1.401084274,3.031213795
Uzbekistan,2019,Female,25.05333333,4.48,0.711377522,75.21,0.000361778,0.193987942,0.794494228,10.17868688,0,0.352496256,0.250078786,0.897402165,0.01526838,3.215035763,0.013731982,0.974304817,0.821408867
Uzbekistan,2015,Male,26.2,0.78,1.079549618,68.98,0.000207306,0.751999998,1.954112965,37.28602109,0.110172875,0.299174005,0.50947435,0,0.079054902,2.74255717,0.013890163,1.914205811,0.024177667
Uzbekistan,2015,Female,27.2,4.37,0.922142452,73.92,0.000353586,0.313999998,0.878318855,9.790747033,0.000867268,0.343021513,0.253650814,0.795303494,0.012431202,2.948132911,0.012968924,1.3324245,0.767531558
Uzbekistan,2010,Male,25.5,0.55,1.392888557,67.51,0.000381078,0.436999993,1.661321484,11.03424745,0.000633345,0.554900822,0.276288575,0.478654106,0.09600523,2.203749327,0.017273207,2.631765274,2.542390749
Uzbekistan,2010,Female,26.4,3.06,1.189793999,72.91,0.000495803,0.29,0.650983395,10.94950616,0.000414994,0.365533465,0.235171632,0.832158813,0.020169383,2.323475554,0.018210536,1.842053017,0.67360923
Uzbekistan,2000,Male,24.5,0.91,2.162662407,62.4,0.016472419,0.037,1.96624604,11.27275811,0,0.652975361,0.204700235,0.480798469,0.642273291,1.51636359,0.07647893,3.953367981,1.88993268
Uzbekistan,2000,Female,25,5.1,1.847328529,68.23,0.001180411,0.023,0.533087502,13.98307022,0,0.426386955,0.21809691,1.19813373,0.298227505,1.535965183,0.077179072,2.811070602,0.523067291
Vanuatu,2019,Male,25.05333333,0.73,0.008344485,62.66,0.004372332,0,0.042774666,0.164762226,0,0.003871492,0.007405362,0.008375056,0.003757719,0.057899842,8.53E-05,0.024081407,0.03315896
Vanuatu,2019,Female,25.05333333,3.48,0.007924313,68.32,0.003285252,0,0.011293683,0.12361325,0,0.001417508,0.004209254,0.009228062,0.000229899,0.0689588,0.000109709,0.01923242,0.011413117
Vanuatu,2015,Male,25.5,0.65,0.009542402,62.02,0.003590258,0,0.038983541,0.269371274,0.005017771,0.006932579,0.007252839,0,0.003319175,0.051647455,8.31E-05,0.025948028,0.001091378
Vanuatu,2015,Female,26.7,3.1,0.00906191,67.68,0.002833496,0,0.010268926,0.110773415,0.004077039,0.001271533,0.003797308,0.007761243,0.000204987,0.059430594,9.98E-05,0.020929799,0.010834409
Vanuatu,2010,Male,25.4,0.62,0.007386049,61.9,0.002443515,0,0.036397254,0.131458341,0,0.003159622,0.005483335,0.006039755,0.002897694,0.041767906,7.25E-05,0.023411404,0.023826959
Vanuatu,2010,Female,26.5,3,0.007014137,67.5,0.002054732,0,0.009611746,0.10022344,0,0.001161479,0.003185038,0.006506827,0.000186445,0.050907021,8.04E-05,0.018696278,0.008173041
Vanuatu,2000,Male,25.1,0.38,0.013486992,61.35,0.000976752,0,0.027836599,0.105929149,0,0.002195775,0.005035197,0.005715773,0.001914924,0.024484955,7.89E-05,0.017930881,0.019586131
Vanuatu,2000,Female,25.8,1.8,0.012807878,66.94,0.000977896,0,0.007490682,0.068982446,0,0.00087812,0.002322321,0.005006341,0.000147639,0.026163607,6.54E-05,0.01414392,0.006413869
Venezuela (Bolivarian Republic of),2019,Male,25.05333333,1.51,0.521462466,69.91,0.007704332,3.908221882,0.485392758,5.838265078,0,0.248134497,0.133652623,0.204686314,0.032296388,5.265120215,0.012887966,1.72238023,9.283675925
Venezuela (Bolivarian Republic of),2019,Female,25.05333333,5.72,0.226101728,78.17,0.007533649,3.581933666,0.099759393,6.294837025,0,0.162384696,0.118013027,0.367339277,0.002047766,5.911302649,0.006570464,1.365545784,1.843419416
Venezuela (Bolivarian Republic of),2015,Male,26.6,11.07,0.533287753,70.59,0.006965468,1.230000017,0.561429892,15.66947441,0.142196942,0.133365366,0.199110574,0,0.035253969,4.659941451,0.011165083,1.823116302,0.00692362
Venezuela (Bolivarian Republic of),2015,Female,26.7,2.96,0.230958845,78.97,0.005813323,2.218999974,0.116563842,5.868389494,0,0.165151504,0.109781276,0.339396215,0.001970497,4.806923688,0.005706526,1.377271645,1.657843589
Venezuela (Bolivarian Republic of),2010,Male,26.5,13.8,0.544690835,70.82,0.005633883,0.869000001,0.823913817,5.36475847,0.041887275,0.224753416,0.111367466,0.171480698,0.070017802,3.377855091,0.014953189,1.416064323,7.253656139
Venezuela (Bolivarian Republic of),2010,Female,26.6,3.75,0.235897347,78.99,0.004232566,1.444000019,0.148376998,5.391656828,0.026076208,0.108740278,0.091661022,0.290559529,0.00361828,3.540647841,0.006616904,1.063126654,1.623343725
Venezuela (Bolivarian Republic of),2000,Male,26.1,14.5,0.540295888,70.51,0.012030352,1.041999971,1.1367136,4.02924895,0.016745727,0.20625791,0.077548844,0.090181476,0.132219984,2.031936732,0.027160128,1.681509655,5.343671533
Venezuela (Bolivarian Republic of),2000,Female,26.3,3.92,0.233993954,77.88,0.008240219,0.853999996,0.180458094,4.057712846,0.010287207,0.112153615,0.056784705,0.115408206,0.002641065,2.368478721,0.035443145,1.244372913,1.287328406
Viet Nam,2019,Male,25.05333333,12.84,6.437911667,69.56,0.20964298,3.941000031,5.00000477,87.32424608,0.003069676,0.335302376,2.705805455,8.20686273,0.845036449,12.72701302,1.128951865,4.270279297,23.0373479
Viet Nam,2019,Female,25.05333333,3.19,3.007857117,78.11,0.1184872,1.05162244,2.249085227,71.70812096,0.002001377,0.247404604,2.632439935,21.10003841,0.021775527,21.13326606,0.073211934,2.861604202,6.437928717
Viet Nam,2015,Male,21.8,11.34,9.479704193,68.88,0.181192947,4.285000101,5.007249271,44.13012839,1.438616998,2.447249707,7.106105433,0,0.765964035,10.92037222,1.243213461,4.756279419,0.189747366
Viet Nam,2015,Female,21.7,2.8,4.42901329,77.61,0.104699895,1.621000016,2.092894019,73.56780883,0.020588837,0.266334635,2.441548038,18.85763012,0.019909542,18.11420962,0.076354682,3.165314713,4.993962724
